"Ativo","Data","PMestq| de 12 meses| consolid:sim*","PMforn| de 12 meses| consolid:sim*","PMrecb| de 12 meses| consolid:sim*","CicFin| de 12 meses| consolid:sim*","CicOpe| de 12 meses| consolid:sim*"
"HBTS6<XBSP>","4T2006",2731.985179,50.387224716,168.20397406,2849.8019283,2900.1891531
"HBTS6<XBSP>","1T2007",2984.5260199,47.392896687,189.79320331,3126.9263266,3174.3192232
"HBTS6<XBSP>","2T2007",3062.9296066,70.621118012,161.05102732,3153.3595159,3223.9806339
"HBTS6<XBSP>","3T2007",3666.1197428,55.583980713,151.90475489,3762.440517,3818.0244977
"HBTS6<XBSP>","4T2007",2279.2114097,36.233647332,135.2518907,2378.2296531,2414.4633004
"HBTS6<XBSP>","1T2008",2271.1703403,29.706856272,157.01515723,2398.4786412,2428.1854975
"HBTS6<XBSP>","2T2008",2362.4396985,28.266331658,182.89280699,2517.0661738,2545.3325055
"HBTS6<XBSP>","3T2008",2338.1630395,84.780523792,220.71901733,2474.101533,2558.8820568
"HBTS6<XBSP>","4T2008",2967.946542,163.75527212,340.87788642,3145.0691563,3308.8244284
"HBTS6<XBSP>","1T2009",2811.8881555,141.64118565,323.63029208,2993.877262,3135.5184476
"HBTS6<XBSP>","2T2009",2437.8497822,88.338255604,236.10377106,2585.6152977,2673.9535533
"HBTS6<XBSP>","3T2009",2321.9058558,87.114757461,129.44043222,2364.2315306,2451.346288
"HBTS6<XBSP>","4T2009",2940.5710044,60.065212205,115.72748594,2996.2332782,3056.2984904
"HBTS6<XBSP>","1T2010",1368.4914031,67.237170232,111.67832657,1412.9325594,1480.1697296
"HBTS6<XBSP>","2T2010",1528.1792918,50.861497087,102.11538461,1579.4331793,1630.2946764
"HBTS6<XBSP>","3T2010",1351.2131295,51.37781287,104.4336231,1404.2689398,1455.6467526
"HBTS6<XBSP>","4T2010",905.86139716,54.255496799,29.149354743,880.7552551,935.0107519
"HBTS6<XBSP>","1T2011",1046.7251851,66.945660395,42.381481136,1022.1610058,1089.1066662
"HBTS6<XBSP>","2T2011",987.22879403,71.944694392,49.392414829,964.67651447,1036.6212089
"HBTS6<XBSP>","3T2011",1077.6035372,87.528371408,65.19086765,1055.2660335,1142.7944049
"HBTS6<XBSP>","4T2011",1638.7870144,43.005441922,84.300097434,1680.08167,1723.0871119
"HBTS6<XBSP>","1T2012",1364.3961337,26.290884239,74.012301373,1412.1175508,1438.4084351
"HBTS6<XBSP>","2T2012",1789.654818,44.017130621,76.372473707,1822.0101611,1866.0272917
"HBTS6<XBSP>","3T2012",1974.3296328,37.31853117,61.092845297,1998.1039469,2035.4224781
"HBTS6<XBSP>","4T2012",1972.8125454,54.781472339,59.166165865,1977.1972389,2031.9787112
"HBTS6<XBSP>","1T2013",2294.7522561,52.348033373,49.134696906,2291.5389196,2343.886953
"HBTS6<XBSP>","2T2013",1757.6923861,41.94067883,41.253883211,1757.0055905,1798.9462693
"HBTS6<XBSP>","3T2013",1404.6609393,39.656360386,41.504571567,1406.5091505,1446.1655109
"HBTS6<XBSP>","4T2013",1083.7804415,46.596428201,36.436932543,1073.6209458,1120.217374
"HBTS6<XBSP>","1T2014",825.76928211,32.514082815,26.549811198,819.80501049,852.31909331
"HBTS6<XBSP>","2T2014",780.72140484,26.777408638,23.802416557,777.74641276,804.5238214
"HBTS6<XBSP>","3T2014",621.99842039,15.169381177,25.797828198,632.62686741,647.79624859
"HBTS6<XBSP>","4T2014",674.43494008,22.49088613,55.539815583,707.48386953,729.97475566
"HBTS6<XBSP>","1T2015",695.32784791,34.303674554,55.003536282,716.02770963,750.33138419
"HBTS6<XBSP>","2T2015",612.92041475,23.311130948,57.40535383,647.01463763,670.32576858
"HBTS6<XBSP>","3T2015",508.98257781,24.989005413,97.607797254,581.60136965,606.59037506
"HBTS6<XBSP>","4T2015",485.43894554,35.230042278,105.06249468,555.27139794,590.50144022
"HBTS6<XBSP>","1T2016",452.0400364,35.151956324,91.83037867,508.71845874,543.87041507
"HBTS6<XBSP>","2T2016",481.79980437,32.568633844,61.523171654,510.75434218,543.32297602
"HBTS6<XBSP>","3T2016",578.19620775,59.48557296,96.339452979,615.05008777,674.53566073
"HBTS6<XBSP>","4T2016",335.98340249,73.402489627,96.630727763,359.21164063,432.61413025
"HBTS6<XBSP>","1T2017",267.79141104,65.332238832,116.79077608,319.24994829,384.58218713
"HBTS6<XBSP>","2T2017",218.13861386,73.242231154,97.921181256,242.81756396,316.05979512
"HBTS6<XBSP>","3T2017",168.6217162,65.549694469,107.10066367,210.1726854,275.72237987
"HBTS6<XBSP>","4T2017",878.33190993,71.74203762,185.10384972,991.69372203,1063.4357596
"HBTS6<XBSP>","1T2018","-","-","-","-","-"
"HBTS6<XBSP>","2T2018","-","-","-","-","-"
"HBTS6<XBSP>","3T2018","-","-","-","-","-"
"HBTS6<XBSP>","4T2018",879.69309463,31.068266772,49.705560577,898.33038844,929.39865521
"HBTS6<XBSP>","1T2019",1482.1310508,53.301357733,52.402190615,1481.2318836,1534.5332414
"HBTS6<XBSP>","2T2019",2734.2974303,94.01038819,60.304046153,2700.5910883,2794.6014764
"HBTS6<XBSP>","3T2019",3265.5283892,113.75192916,-853.97032939,2297.8061307,2411.5580599
"HBTS6<XBSP>","4T2019",4752.42007,184.07467911,-388.47517211,4179.8702188,4363.9448979
"HBTS6<XBSP>","1T2020",4273.5777497,384.00758534,351.39068344,4240.9608478,4624.9684331
"HBTS6<XBSP>","2T2020",3826.0849957,278.47701648,151.89807138,3699.5060506,3977.9830671
"HBTS6<XBSP>","3T2020",2261.4451968,172.19212865,71.003677486,2160.2567456,2332.4488743
"HBTS6<XBSP>","4T2020",1330.2018279,100.15613099,49.6850659,1279.7307628,1379.8868938
"HBTS6<XBSP>","1T2021",1314.8822406,108.24061107,176.10373215,1382.7453617,1490.9859728
"HBTS6<XBSP>","2T2021",212.66876546,40.650775804,54.998882912,227.01687257,267.66764837
"HBTS6<XBSP>","3T2021",188.1952766,31.298886441,31.501799254,188.39818941,219.69707585
"HBTS6<XBSP>","4T2021",192.95760094,28.6103525,11.031196619,175.37844506,203.98879756
"HBTS6<XBSP>","1T2022",195.35392301,26.663379179,13.983298697,182.67384253,209.33722171
"HBTS6<XBSP>","2T2022",531.80366028,74.966394134,33.24346978,490.08073592,565.04713006
"HBTS6<XBSP>","3T2022",1213.810599,154.82534201,33.437557477,1092.4228145,1247.2481565
"HBTS6<XBSP>","4T2022",1625.9318748,344.21489892,31.929973475,1313.6469494,1657.8618483
"HBTS6<XBSP>","1T2023",1466.1341907,319.30620188,37.996984808,1184.8249736,1504.1311755
"HBTS6<XBSP>","2T2023",1650.3018109,304.01839609,39.418092327,1385.7015071,1689.7199032
"HBTS6<XBSP>","3T2023",1682.4155618,350.62808478,41.832172957,1373.61965,1724.2477348
"HBTS6<XBSP>","4T2023",635.02229361,48.682599906,27.589469639,613.92916335,662.61176325
"HAGA3<XBSP>","4T2011",74.371311665,12.592690452,61.696916377,123.47553759,136.06822804
"HAGA3<XBSP>","1T2012","-","-","-","-","-"
"HAGA3<XBSP>","2T2012","-","-","-","-","-"
"HAGA3<XBSP>","3T2012","-","-","-","-","-"
"HAGA3<XBSP>","4T2012",82.827050244,11.923673862,67.971779038,138.87515542,150.79882928
"HAGA3<XBSP>","1T2013",49.193123886,13.431068751,76.652350952,112.41440608,125.84547483
"HAGA3<XBSP>","2T2013",75.191648399,22.729665379,78.616518921,131.07850194,153.80816732
"HAGA3<XBSP>","3T2013",87.326162841,19.011790445,93.462492442,161.77686484,180.78865528
"HAGA3<XBSP>","4T2013",102.83974596,12.256689959,68.140891957,158.72394796,170.98063792
"HAGA3<XBSP>","1T2014",103.79758718,23.544501753,82.589701246,162.84278668,186.38728843
"HAGA3<XBSP>","2T2014",93.154314256,16.439703595,73.833575455,150.54818612,166.98788971
"HAGA3<XBSP>","3T2014",97.070031576,19.617334231,73.710504349,151.16320169,170.78053593
"HAGA3<XBSP>","4T2014",86.208342867,9.2357909247,56.81466401,133.78721595,143.02300688
"HAGA3<XBSP>","1T2015",88.973359009,15.335912351,67.937205518,141.57465218,156.91056453
"HAGA3<XBSP>","2T2015",102.17556295,12.049675765,63.811853035,153.93774022,165.98741599
"HAGA3<XBSP>","3T2015",91.151201328,16.374068773,72.101181844,146.8783144,163.25238317
"HAGA3<XBSP>","4T2015",82.142649357,17.135035976,73.232425184,138.24003857,155.37507454
"HAGA3<XBSP>","1T2016",90.519055139,27.227957813,77.01387871,140.30497604,167.53293385
"HAGA3<XBSP>","2T2016",80.611193182,17.28476505,73.567374526,136.89380266,154.17856771
"HAGA3<XBSP>","3T2016",85.650752475,25.340921627,77.960036081,138.26986693,163.61078856
"HAGA3<XBSP>","4T2016",86.359407811,14.532873939,71.513836033,143.3403699,157.87324384
"HAGA3<XBSP>","1T2017",92.120461796,23.346709405,77.015219489,145.78897188,169.13568129
"HAGA3<XBSP>","2T2017",93.559999837,23.940229153,67.621175478,137.24094616,161.18117532
"HAGA3<XBSP>","3T2017",85.112159128,27.253943811,74.619050237,132.47726555,159.73120937
"HAGA3<XBSP>","4T2017",92.003283374,24.431260785,65.069137609,132.6411602,157.07242098
"HAGA3<XBSP>","1T2018",82.647163089,20.461069546,69.334699565,131.52079311,151.98186265
"HAGA3<XBSP>","2T2018",87.958764629,34.472089363,70.344807297,123.83148256,158.30357193
"HAGA3<XBSP>","3T2018",104.45813817,27.960453763,83.649098672,160.14678308,188.10723684
"HAGA3<XBSP>","4T2018",95.106394582,21.951609093,84.663820369,157.81860586,179.77021495
"HAGA3<XBSP>","1T2019",82.701578762,10.547889728,74.649543869,146.8032329,157.35112263
"HAGA3<XBSP>","2T2019",68.235364522,11.709815284,73.406104604,129.93165384,141.64146913
"HAGA3<XBSP>","3T2019",67.69165094,21.80962409,85.292154417,131.17418127,152.98380536
"HAGA3<XBSP>","4T2019",68.139164065,10.427797375,76.118711635,133.83007833,144.2578757
"HAGA3<XBSP>","1T2020",73.018162584,18.60866258,68.330157794,122.73965779,141.34832038
"HAGA3<XBSP>","2T2020",72.889113619,19.393231482,73.860837081,127.35671921,146.7499507
"HAGA3<XBSP>","3T2020",85.343630387,40.576679347,128.72732975,173.49428079,214.07096013
"HAGA3<XBSP>","4T2020",95.178114923,34.737544894,110.64776021,171.08833024,205.82587513
"HAGA3<XBSP>","1T2021",85.500258787,38.226358199,101.72927765,149.00317825,187.22953645
"HAGA3<XBSP>","2T2021",81.119096165,27.993499347,75.807631207,128.93322803,156.92672737
"HAGA3<XBSP>","3T2021",71.935708004,20.790041703,78.880065261,130.02573156,150.81577327
"HAGA3<XBSP>","4T2021",72.767009922,12.547624161,42.793661911,103.01304767,115.56067183
"HAGA3<XBSP>","1T2022",81.583110962,27.874707715,60.287940497,113.99634374,141.87105146
"HAGA3<XBSP>","2T2022",73.42318882,20.468608578,74.825632837,127.78021308,148.24882166
"HAGA3<XBSP>","3T2022",70.282949836,20.956715683,86.826863479,136.15309763,157.10981332
"HAGA3<XBSP>","4T2022",89.890609552,28.188342828,70.694264706,132.39653143,160.58487426
"HAGA3<XBSP>","1T2023",67.312952488,22.128475291,79.312518788,124.49699598,146.62547128
"HAGA3<XBSP>","2T2023",72.880779213,19.715033312,69.99262677,123.15837267,142.87340598
"HAGA3<XBSP>","3T2023",58.55452052,19.191942097,70.741520745,110.10409916,129.29604127
"HAGA3<XBSP>","4T2023",63.006706125,15.803802284,63.476027119,110.67893095,126.48273324
"HAGA4<XBSP>","4T2011",74.371311665,12.592690452,61.696916377,123.47553759,136.06822804
"HAGA4<XBSP>","1T2012","-","-","-","-","-"
"HAGA4<XBSP>","2T2012","-","-","-","-","-"
"HAGA4<XBSP>","3T2012","-","-","-","-","-"
"HAGA4<XBSP>","4T2012",82.827050244,11.923673862,67.971779038,138.87515542,150.79882928
"HAGA4<XBSP>","1T2013",49.193123886,13.431068751,76.652350952,112.41440608,125.84547483
"HAGA4<XBSP>","2T2013",75.191648399,22.729665379,78.616518921,131.07850194,153.80816732
"HAGA4<XBSP>","3T2013",87.326162841,19.011790445,93.462492442,161.77686484,180.78865528
"HAGA4<XBSP>","4T2013",102.83974596,12.256689959,68.140891957,158.72394796,170.98063792
"HAGA4<XBSP>","1T2014",103.79758718,23.544501753,82.589701246,162.84278668,186.38728843
"HAGA4<XBSP>","2T2014",93.154314256,16.439703595,73.833575455,150.54818612,166.98788971
"HAGA4<XBSP>","3T2014",97.070031576,19.617334231,73.710504349,151.16320169,170.78053593
"HAGA4<XBSP>","4T2014",86.208342867,9.2357909247,56.81466401,133.78721595,143.02300688
"HAGA4<XBSP>","1T2015",88.973359009,15.335912351,67.937205518,141.57465218,156.91056453
"HAGA4<XBSP>","2T2015",102.17556295,12.049675765,63.811853035,153.93774022,165.98741599
"HAGA4<XBSP>","3T2015",91.151201328,16.374068773,72.101181844,146.8783144,163.25238317
"HAGA4<XBSP>","4T2015",82.142649357,17.135035976,73.232425184,138.24003857,155.37507454
"HAGA4<XBSP>","1T2016",90.519055139,27.227957813,77.01387871,140.30497604,167.53293385
"HAGA4<XBSP>","2T2016",80.611193182,17.28476505,73.567374526,136.89380266,154.17856771
"HAGA4<XBSP>","3T2016",85.650752475,25.340921627,77.960036081,138.26986693,163.61078856
"HAGA4<XBSP>","4T2016",86.359407811,14.532873939,71.513836033,143.3403699,157.87324384
"HAGA4<XBSP>","1T2017",92.120461796,23.346709405,77.015219489,145.78897188,169.13568129
"HAGA4<XBSP>","2T2017",93.559999837,23.940229153,67.621175478,137.24094616,161.18117532
"HAGA4<XBSP>","3T2017",85.112159128,27.253943811,74.619050237,132.47726555,159.73120937
"HAGA4<XBSP>","4T2017",92.003283374,24.431260785,65.069137609,132.6411602,157.07242098
"HAGA4<XBSP>","1T2018",82.647163089,20.461069546,69.334699565,131.52079311,151.98186265
"HAGA4<XBSP>","2T2018",87.958764629,34.472089363,70.344807297,123.83148256,158.30357193
"HAGA4<XBSP>","3T2018",104.45813817,27.960453763,83.649098672,160.14678308,188.10723684
"HAGA4<XBSP>","4T2018",95.106394582,21.951609093,84.663820369,157.81860586,179.77021495
"HAGA4<XBSP>","1T2019",82.701578762,10.547889728,74.649543869,146.8032329,157.35112263
"HAGA4<XBSP>","2T2019",68.235364522,11.709815284,73.406104604,129.93165384,141.64146913
"HAGA4<XBSP>","3T2019",67.69165094,21.80962409,85.292154417,131.17418127,152.98380536
"HAGA4<XBSP>","4T2019",68.139164065,10.427797375,76.118711635,133.83007833,144.2578757
"HAGA4<XBSP>","1T2020",73.018162584,18.60866258,68.330157794,122.73965779,141.34832038
"HAGA4<XBSP>","2T2020",72.889113619,19.393231482,73.860837081,127.35671921,146.7499507
"HAGA4<XBSP>","3T2020",85.343630387,40.576679347,128.72732975,173.49428079,214.07096013
"HAGA4<XBSP>","4T2020",95.178114923,34.737544894,110.64776021,171.08833024,205.82587513
"HAGA4<XBSP>","1T2021",85.500258787,38.226358199,101.72927765,149.00317825,187.22953645
"HAGA4<XBSP>","2T2021",81.119096165,27.993499347,75.807631207,128.93322803,156.92672737
"HAGA4<XBSP>","3T2021",71.935708004,20.790041703,78.880065261,130.02573156,150.81577327
"HAGA4<XBSP>","4T2021",72.767009922,12.547624161,42.793661911,103.01304767,115.56067183
"HAGA4<XBSP>","1T2022",81.583110962,27.874707715,60.287940497,113.99634374,141.87105146
"HAGA4<XBSP>","2T2022",73.42318882,20.468608578,74.825632837,127.78021308,148.24882166
"HAGA4<XBSP>","3T2022",70.282949836,20.956715683,86.826863479,136.15309763,157.10981332
"HAGA4<XBSP>","4T2022",89.890609552,28.188342828,70.694264706,132.39653143,160.58487426
"HAGA4<XBSP>","1T2023",67.312952488,22.128475291,79.312518788,124.49699598,146.62547128
"HAGA4<XBSP>","2T2023",72.880779213,19.715033312,69.99262677,123.15837267,142.87340598
"HAGA4<XBSP>","3T2023",58.55452052,19.191942097,70.741520745,110.10409916,129.29604127
"HAGA4<XBSP>","4T2023",63.006706125,15.803802284,63.476027119,110.67893095,126.48273324
"HAPV3<XBSP>","4T2015",3.6225081127,6.8990328702,34.748012207,31.471487449,38.370520319
"HAPV3<XBSP>","1T2016","-","-","-","-","-"
"HAPV3<XBSP>","2T2016","-","-","-","-","-"
"HAPV3<XBSP>","3T2016","-","-","-","-","-"
"HAPV3<XBSP>","4T2016",2.6833387809,8.3825354988,35.110520364,29.411323646,37.793859144
"HAPV3<XBSP>","1T2017","-","-","-","-","-"
"HAPV3<XBSP>","2T2017","-","-","-","-","-"
"HAPV3<XBSP>","3T2017","-","-","-","-","-"
"HAPV3<XBSP>","4T2017",2.2876490821,9.0275785054,39.465943309,32.726013886,41.753592391
"HAPV3<XBSP>","1T2018","-","-","-","-","-"
"HAPV3<XBSP>","2T2018","-","-","-","-","-"
"HAPV3<XBSP>","3T2018","-","-","-","-","-"
"HAPV3<XBSP>","4T2018",2.5075018278,8.0217318858,12.017077303,6.5028472458,14.524579131
"HAPV3<XBSP>","1T2019",2.2208219172,7.8208616788,12.718791758,7.1187519971,14.939613675
"HAPV3<XBSP>","2T2019",2.47337605,5.5275458448,12.740624415,9.6864546208,15.214000465
"HAPV3<XBSP>","3T2019",2.4924437615,4.7594534381,10.395769479,8.1287598028,12.88821324
"HAPV3<XBSP>","4T2019",7.6971084497,10.060954145,18.975515154,16.611669458,26.672623604
"HAPV3<XBSP>","1T2020",7.8269955375,10.244897763,20.004284273,17.586382048,27.831279811
"HAPV3<XBSP>","2T2020",10.625238332,9.6265788751,16.240209079,17.238868536,26.865447411
"HAPV3<XBSP>","3T2020",8.1475991516,8.7262924112,14.047407274,13.468714015,22.195006426
"HAPV3<XBSP>","4T2020",7.0270444605,8.3505977564,18.238932942,16.915379646,25.265977402
"HAPV3<XBSP>","1T2021",8.9526415366,12.065429499,19.953996477,16.841208514,28.906638013
"HAPV3<XBSP>","2T2021",8.6137920858,11.174532779,19.5909581,17.030217406,28.204750185
"HAPV3<XBSP>","3T2021",7.7242868297,9.7109897171,15.975826673,13.989123786,23.700113503
"HAPV3<XBSP>","4T2021",8.2869409262,9.1586557396,17.276412889,16.404698075,25.563353815
"HAPV3<XBSP>","1T2022",11.991095967,14.869853396,36.852312987,33.973555559,48.843408955
"HAPV3<XBSP>","2T2022",9.9440473438,12.545849638,29.355007332,26.753205037,39.299054675
"HAPV3<XBSP>","3T2022",6.940364728,8.5474766158,23.727057805,22.119945918,30.667422533
"HAPV3<XBSP>","4T2022",5.5860990785,8.2511052047,22.446957011,19.781950885,28.033056089
"HAPV3<XBSP>","1T2023",4.8968225667,6.5013763153,19.350361952,17.745808204,24.247184519
"HAPV3<XBSP>","2T2023",5.1194689972,6.1059080368,19.882920908,18.896481869,25.002389906
"HAPV3<XBSP>","3T2023",5.0541221237,6.3254631336,20.762538973,19.491197963,25.816661096
"HAPV3<XBSP>","4T2023",5.6460496904,5.1748972505,21.16614119,21.63729363,26.812190881
"HBRE3<XBSP>","4T2017",0,66.936731907,59.367773538,-7.5689583698,59.367773538
"HBRE3<XBSP>","1T2018","-","-","-","-","-"
"HBRE3<XBSP>","2T2018","-","-","-","-","-"
"HBRE3<XBSP>","3T2018","-","-","-","-","-"
"HBRE3<XBSP>","4T2018",0,17.896039604,137.5381876,119.64214799,137.5381876
"HBRE3<XBSP>","1T2019","-","-","-","-","-"
"HBRE3<XBSP>","2T2019","-","-","-","-","-"
"HBRE3<XBSP>","3T2019","-","-","-","-","-"
"HBRE3<XBSP>","4T2019",0,14.984093319,82.267549669,67.28345635,82.267549669
"HBRE3<XBSP>","1T2020","-","-","-","-","-"
"HBRE3<XBSP>","2T2020","-","-","-","-","-"
"HBRE3<XBSP>","3T2020","-","-","-","-","-"
"HBRE3<XBSP>","4T2020",0,160.12703719,87.57348092,-72.553556272,87.57348092
"HBRE3<XBSP>","1T2021",0,867.58560751,85.049315816,-782.53629169,85.049315816
"HBRE3<XBSP>","2T2021",0,545.32342243,86.323973628,-458.9994488,86.323973628
"HBRE3<XBSP>","3T2021",0,182.01293267,71.400300601,-110.61263207,71.400300601
"HBRE3<XBSP>","4T2021",0,199.23126201,116.30315578,-82.928106225,116.30315578
"HBRE3<XBSP>","1T2022",0,298.40707965,101.18298691,-197.22409273,101.18298691
"HBRE3<XBSP>","2T2022",0,214.94427107,85.166690334,-129.77758073,85.166690334
"HBRE3<XBSP>","3T2022",0,183.62019428,79.064013802,-104.55618047,79.064013802
"HBRE3<XBSP>","4T2022",0,156.59895063,71.020686326,-85.5782643,71.020686326
"HBRE3<XBSP>","1T2023",0,296.85312706,137.1696971,-159.68342997,137.1696971
"HBRE3<XBSP>","2T2023",0,274.97448318,66.17809373,-208.79638945,66.17809373
"HBRE3<XBSP>","3T2023",0,225.61707805,61.269307996,-164.34777006,61.269307996
"HBRE3<XBSP>","4T2023",0,179.49902072,139.34386043,-40.155160293,139.34386043
"HBOR3<XBSP>","4T2004",456.96209016,15.036501024,149.64995778,591.57554692,606.61204794
"HBOR3<XBSP>","1T2005","-","-","-","-","-"
"HBOR3<XBSP>","2T2005","-","-","-","-","-"
"HBOR3<XBSP>","3T2005","-","-","-","-","-"
"HBOR3<XBSP>","4T2005",411.18001856,19.268481287,121.86319469,513.77473197,533.04321325
"HBOR3<XBSP>","1T2006","-","-","-","-","-"
"HBOR3<XBSP>","2T2006","-","-","-","-","-"
"HBOR3<XBSP>","3T2006","-","-","-","-","-"
"HBOR3<XBSP>","4T2006",436.82878636,28.931951329,116.03089028,523.92772531,552.85967664
"HBOR3<XBSP>","1T2007","-","-","-","-","-"
"HBOR3<XBSP>","2T2007","-","-","-","-","-"
"HBOR3<XBSP>","3T2007","-","-","-","-","-"
"HBOR3<XBSP>","4T2007",413.40245306,26.52826401,198.83278853,585.70697758,612.23524159
"HBOR3<XBSP>","1T2008",160.78096932,29.756672897,218.0824478,349.10674422,378.86341711
"HBOR3<XBSP>","2T2008",141.01962312,36.311048352,226.01086921,330.71944398,367.03049233
"HBOR3<XBSP>","3T2008",167.02549954,41.959061112,185.52873443,310.59517286,352.55423398
"HBOR3<XBSP>","4T2008",509.71544611,34.513533661,179.91930002,655.12121247,689.63474613
"HBOR3<XBSP>","1T2009",626.69400626,33.899873388,174.70801876,767.50215163,801.40202502
"HBOR3<XBSP>","2T2009",548.78871363,35.547073968,180.79480597,694.03644563,729.58351959
"HBOR3<XBSP>","3T2009",368.47211411,31.209265142,179.68943312,516.95228209,548.16154723
"HBOR3<XBSP>","4T2009",271.03076525,33.497931748,181.48678611,419.01961961,452.51755136
"HBOR3<XBSP>","1T2010",228.398146,28.263898257,196.57477844,396.70902619,424.97292444
"HBOR3<XBSP>","2T2010",205.10127494,26.298644634,202.73263105,381.53526136,407.83390599
"HBOR3<XBSP>","3T2010",242.67706923,30.400514009,214.25094188,426.52749711,456.92801111
"HBOR3<XBSP>","4T2010",314.90454024,28.870771066,234.03046882,520.06423799,548.93500906
"HBOR3<XBSP>","1T2011",353.62413577,27.236183706,237.06311529,563.45106736,590.68725106
"HBOR3<XBSP>","2T2011",419.43208079,26.887510374,234.76931719,627.3138876,654.20139798
"HBOR3<XBSP>","3T2011",410.04926421,30.22407272,239.60154734,619.42673883,649.65081155
"HBOR3<XBSP>","4T2011",315.44083707,20.533980583,242.12074724,537.02760373,557.56158431
